aardvark,aardvark,0
trapezoid,trapez,3
trip,tur,3
tuesday,tirsdag,3
typhoon,tyfon,3
ukrainian,ukrainsk,3
vegetarian,vegetar,3
venezuelan,Venezuelansk,3
vibraphone,vibrafon,3
volcano,vulkan,3
walrus,hvalros,3
wash,vaske,3
way,vej,3
weasel,væsel,3
week,uge,3
whale,hval,3
wheel,hjul,3
window,vindue,3
wolf,ulv,3
wrinkle,rynke,3
xylophone,xylofon,3
year,år,3
yugoslavian,Jugoslavisk,3
acoustic,akustisk,4
air,luft,4
alley,gyde,4
answer,svar,4
archeology,arkæologi,4
architecture,arkitektur,4
arithmetic,aritmetiske,4
armenian,Armensk,4
army,hær,4
art,kunst,4
bag,taske,4
banker,bankmand,4
barge,pram,4
bay,Bugt,4
bead,perle,4
beat,slå,4
beech,bøg,4
beer,øl,4
beginner,nybegynder,4
bird,fugl,4
bladder,blære,4
blade,klinge,4
body,krop,4
bone,knogle,4
branch,gren,4
brazil,brasilien,4
bridge,bro,4
broker,mægler,4
brush,børste,4
building,bygning,4
bulb,pære,4
bull,tyr,4
bun,bolle,4
burn,brænde,4
call,opkald,4
camp,lejr,4
care,pleje,4
cart,vogn,4
cast,støbt,4
cellar,kælder,4
certification,certificering,4
channel,kanal,4
chef,kok,4
chicory,cikorie,4
chin,hage,4
cloth,klud,4
cod,torsk,4
coin,mønt,4
column,kolonne,4
cone,kegle,4
corn,majs,4
couch,sofa,4
cough,hoste,4
course,kursus,4
crate,kasse,4
creek,bæk,4
crib,krybbe,4
crook,skurk,4
cross,krydse,4
crow,krage,4
curtain,gardin,4
damage,skade,4
danger,fare,4
death,død,4
debt,gæld,4
degree,grad,4
den,hule,4
desire,ønske,4
distance,afstand,4
dog,hund,4
doll,dukke,4
drum,tromle,4
duck,and,4
duckling,ælling,4
dust,støv,4
earth,jord,4
ease,lethed,4
edge,kant,4
emery,smergel,4
engineer,ingeniør,4
ethiopia,Etiopien,4
ex-husband,ex-mand,4
existence,eksistens,4
fear,frygt,4
feather,fjer,4
feet,fødder,4
fir,gran,4
fisherman,fisker,4
flax,hør,4
flight,fly,4
flower,blomst,4
football,fodbold,4
form,formular,4
fowl,høns,4
friend,ven,4
fur,pels,4
game,spil,4
garden,have,4
gate,Port,4
glockenspiel,klokkespil,4
grade,klasse,4
grain,korn,4
graphic,grafisk,4
handle,håndtere,4
harbor,havn,4
hedge,hæk,4
hell,helvede,4
hip,hofte,4
honey,honning,4
hot,varm,4
hour,time,4
income,indkomst,4
italian,Italiensk,4
italy,Italien,4
jaw,kæbe,4
jump,hoppe,4
kangaroo,kænguru,4
kick,spark,4
kitchen,køkken,4
kite,drage,4
kitten,killing,4
lake,sø,4
lead,bly,4
leather,læder,4
lentil,linser,4
level,niveau,4
light,lys,4
loaf,brød,4
look,se,4
loss,tab,4
lynx,Los,4
mail,post,4
meat,kød,4
mist,tåge,4
mitten,vante,4
money,penge,4
musician,musiker,4
neck,hals,4
need,brug,4
needle,nål,4
nephew,nevø,4
nest,reden,4
northamerica,Nordamerika,4
novel,roman,4
orchestra,orkester,4
ostrich,struds,4
pancake,pandekage,4
part,del,4
pastor,præst,4
peripheral,perifer,4
pharmacist,farmaceut,4
pheasant,fasan,4
pike,gedde,4
pine,fyr,4
pisces,Fiskene,4
plane,fly,4
plantation,plantage,4
play,spille,4
pocket,lomme,4
politician,politiker,4
pond,dam,4
postage,porto,4
push,skub,4
quality,kvalitet,4
rabbit,kanin,4
rainbow,regnbue,4
reading,læsning,4
refund,refusion,4
reindeer,rensdyr,4
riddle,gåde,4
road,vej,4
rock,sten,4
romania,rumænien,4
roof,tag,4
rowboat,robåd,4
save,gem,4
scent,duft,4
school,skole,4
seat,plads,4
seed,frø,4
shade,nuance,4
shake,ryste,4
shelf,hylde,4
shirt,skjorte,4
shock,stød,4
sidecar,sidevogn,4
skin,hud,4
sleep,søvn,4
sneeze,nyse,4
soda,sodavand,4
sort,slags,4
sound,lyd,4
space,plads,4
sparrow,spurv,4
spoon,ske,4
sprout,spire,4
star,stjerne,4
steam,damp,4
step,trin,4
stepdaughter,steddatter,4
stepmother,stedmor,4
stick,Pind,4
story,historie,4
sunshine,solskin,4
surfboard,surfbræt,4
tanker,tankskib,4
team,hold,4
thistle,tidsel,4
thunder,torden,4
tire,dæk,4
toad,tudse,4
tooth,tand,4
tower,tårn,4
town,by,4
trade,handel,4
train,tog,4
trout,ørred,4
turret,tårn,4
twig,kvist,4
uncle,onkel,4
underwear,undertøj,4
unit,enhed,4
use,brug,4
valley,dal,4
value,værdi,4
veil,slør,4
walk,gå,4
wall,væg,4
war,krig,4
wasp,hveps,4
water,vand,4
wave,bølge,4
wax,voks,4
wedge,kile,4
weight,vægt,4
whip,pisk,4
white,hvid,4
whorl,spiral,4
willow,pil,4
wing,fløj,4
witness,vidne,4
wood,træ,4
wool,uld,4
yew,taks,4
yoke,åg,4
account,konto,5
anger,vrede,5
angle,vinkel,5
appliance,apparat,5
archaeology,arkæologi,5
area,område,5
asterisk,stjerne,5
attack,angreb,5
back,tilbage,5
bail,kaution,5
bassoon,fagot,5
bathtub,badekar,5
battle,kamp,5
beach,strand,5
beard,skæg,5
bicycle,cykel,5
black,sort,5
bottle,flaske,5
bottom,bund,5
box,kasse,5
boy,dreng,5
brain,hjerne,5
break,pause,5
brow,pande,5
butcher,slagter,5
butter,smør,5
cap,kasket,5
carrot,gulerod,5
cause,årsag,5
cereal,korn,5
chain,kæde,5
chair,stol,5
chalk,kridt,5
cheek,kind,5
cheese,ost,5
chess,skak,5
chest,brystet,5
child,barn,5
chinese,kinesisk,5
church,kirke,5
cinema,biograf,5
climb,klatre,5
clock,ur,5
close,tæt,5
coast,kysten,5
coat,frakke,5
cocoa,kakao,5
color,farve,5
commission,provision,5
composer,komponist,5
cotton,bomuld,5
court,domstol,5
cover,dæksel,5
current,nuværende,5
deer,hjorte,5
desert,ørken,5
dietician,diætist,5
dinner,middag,5
dirt,snavs,5
donkey,æsel,5
doubt,tvivl,5
draw,tegne,5
dress,kjole,5
eight,otte,5
enemy,fjende,5
entrance,indgangen,5
error,fejl,5
ex-wife,ekskone,5
example,eksempel,5
eyebrow,øjenbryn,5
fact,Faktisk,5
factory,fabrik,5
fairies,feer,5
feeling,følelse,5
female,kvinde,5
fight,kamp,5
fire,brand,5
flavor,smag,5
flesh,kød,5
floor,etage,5
force,kraft,5
fork,gaffel,5
foundation,fundament,5
france,Frankrig,5
galley,kabys,5
gender,køn,5
grease,fedt,5
ground,jorden,5
grouse,ryper,5
growth,vækst,5
half-brother,halvbror,5
height,højde,5
hose,slange,5
hourglass,timeglas,5
icebreaker,isbryder,5
icicle,istap,5
judge,dommer,5
key,nøgle,5
kidney,nyre,5
lace,blonder,5
laugh,grine,5
laundry,vaskeri,5
leek,porre,5
letter,brev,5
linen,hør,5
lipstick,læbestift,5
lizard,firben,5
lobster,hummer,5
manager,leder,5
maple,ahorn,5
meal,måltid,5
measure,måle,5
mechanic,mekaniker,5
message,besked,5
monkey,abe,5
mouth,munden,5
move,flytte,5
news,nyheder,5
noise,støj,5
nut,møtrik,5
octagon,ottekant,5
onion,løg,5
opinion,mening,5
overcoat,overfrakke,5
parsnip,pastinak,5
peace,fred,5
perch,aborre,5
philippines,filippinerne,5
philosophy,filosofi,5
piano,klaver,5
pickle,lage,5
picture,billede,5
pigeon,due,5
pillow,pude,5
pimple,bums,5
place,sted,5
plier,randør,5
poet,digter,5
poison,gift,5
power,magt,5
probation,prøvetid,5
puffin,lunde,5
punch,dorn,5
puppy,hvalp,5
purple,lilla,5
quiet,stille,5
quince,kvæde,5
quit,Afslut,5
reminder,påmindelse,5
rest,hvile,5
revolve,dreje,5
roast,stege,5
rod,stang,5
romanian,rumænsk,5
rubber,gummi,5
russia,Rusland,5
sailboat,sejlbåd,5
sailor,sømand,5
salary,løn,5
salmon,laks,5
saturday,lørdag,5
sausage,pølse,5
screen,skærm,5
select,vælg,5
shadow,skygge,5
shape,form,5
share,del,5
sheep,Får,5
sheet,ark,5
shop,butik,5
smell,lugt,5
smoke,røg,5
southkorea,Sydkorea,5
spark,gnist,5
sphere,kugle,5
spleen,milt,5
sponge,svamp,5
spring,forår,5
spruce,gran,5
step-brother,stedbror,5
step-mother,stedmor,5
stitch,søm,5
stock,lager,5
stomach,mave,5
stopwatch,stopur,5
store,butik,5
straw,halm,5
street,gade,5
string,snor,5
sturgeon,stør,5
swallow,sluge,5
sweets,slik,5
sycamore,ahorn,5
table,bord,5
taste,smag,5
teacher,lærer,5
teeth,tænder,5
temper,temperament,5
test,prøve,5
thought,troede,5
throat,hals,5
toothpaste,tandpasta,5
touch,Rør,5
tray,bakke,5
trial,retssag,5
triangle,trekant,5
trouble,problemer,5
trousers,bukser,5
trowel,murske,5
turkey,kalkun,5
undershirt,undertrøje,5
velvet,fløjl,5
view,udsigt,5
voice,stemme,5
voyage,rejse,5
watch,ur,5
waterfall,vandfald,5
weapon,våben,5
weather,vejr,5
wednesday,onsdag,5
weed,ukrudt,5
whistle,fløjte,5
wish,ønsker,5
witch,heks,5
woolen,uldne,5
workshop,værksted,5
wound,sår,5
writer,forfatter,5
yellow,gul,5
action,handling,6
adjustment,justering,6
adult,voksen,6
agenda,dagsorden,6
airship,luftskib,6
amount,beløb,6
animal,dyr,6
bagpipe,sækkepibe,6
basin,bækkenet,6
basket,kurv,6
beef,oksekød,6
belief,tro,6
bell,klokke,6
bill,regning,6
birth,fødsel,6
blanket,tæppe,6
bookcase,bogreol,6
booklet,hæfte,6
bracket,beslag,6
brass,messing,6
breath,ånde,6
brick,mursten,6
bucket,spand,6
bumper,kofanger,6
button,knap,6
buzzard,musvåge,6
cancer,kræft,6
canvas,lærred,6
carbon,kulstof,6
cattle,kvæg,6
ceiling,loft,6
change,ændring,6
cheetah,gepard,6
chemistry,kemi,6
children,børn,6
chive,purløg,6
clam,musling,6
closet,skab,6
coach,træner,6
collar,krave,6
conifer,nåletræ,6
country,land,6
cousin,fætter,6
crayfish,krebs,6
crop,afgrøde,6
cushion,pude,6
customer,kunde,6
cymbal,bækken,6
decade,årti,6
delivery,levering,6
dimple,smilehul,6
dinghy,jolle,6
direction,retning,6
disgust,afsky,6
doctor,læge,6
drawer,skuffe,6
drug,medicin,6
engine,motor,6
evening,aften,6
event,begivenhed,6
experience,erfaring,6
face,ansigt,6
fall,efterår,6
farmer,landmand,6
feature,funktion,6
fender,skærm,6
fireman,brandmand,6
forest,skov,6
garlic,hvidløg,6
gasoline,benzin,6
german,tysk,6
germany,Tyskland,6
ghost,spøgelse,6
glove,handske,6
government,regeringen,6
guilty,skyldig,6
gun,pistol,6
hearing,hørelse,6
herring,sild,6
hexagon,sekskant,6
holiday,ferie,6
hubcap,hjulkapsel,6
hurricane,orkan,6
hydrant,brandhane,6
illegal,ulovligt,6
inch,tommer,6
insulation,isolering,6
island,ø,6
jail,fængsel,6
jar,krukke,6
journey,rejse,6
kale,grønkål,6
knickers,trusser,6
knight,ridder,6
limit,grænse,6
liquid,væske,6
litter,kuld,6
math,matematik,6
mattock,hakke,6
meeting,møde,6
mirror,spejl,6
moat,voldgrav,6
mole,muldvarp,6
napkin,serviet,6
norwegian,norsk,6
offer,tilbud,6
office,kontor,6
oxygen,ilt,6
pain,smerte,6
pamphlet,pjece,6
panties,trusser,6
pants,bukser,6
parrot,papegøje,6
partridge,agerhøne,6
penalty,straf,6
pencil,blyant,6
pentagon,femkant,6
phone,telefon,6
plaster,gips,6
playroom,legerum,6
poppy,valmue,6
poultry,fjerkræ,6
prison,fængsel,6
psychiatrist,psykiater,6
pull,trække,6
pumpkin,græskar,6
purpose,formål,6
quail,vagtler,6
quotation,citat,6
rail,jernbane,6
rainstorm,regnvejr,6
reason,grund,6
recorder,optager,6
retailer,forhandler,6
room,værelse,6
rooster,hane,6
salesman,sælger,6
scissors,saks,6
seagull,måge,6
search,søgning,6
season,årstid,6
sense,fornuft,6
sentence,sætning,6
shrimp,rejer,6
sky,himmel,6
slipper,tøffel,6
snowflake,snefnug,6
soccer,fodbold,6
society,samfund,6
softdrink,sodavand,6
southafrica,Sydafrika,6
southamerica,Sydamerika,6
soybean,sojabønner,6
spider,edderkop,6
staircase,trappe,6
stew,stuvning,6
stocking,strømpe,6
stove,komfur,6
stranger,fremmed,6
suede,ruskind,6
sundial,solur,6
surgeon,kirurg,6
surname,efternavn,6
switch,kontakt,6
technician,tekniker,6
textbook,lærebog,6
thrill,gys,6
toy,legetøj,6
turnip,majroe,6
umbrella,paraply,6
underclothes,undertøj,6
underpants,underbukser,6
utensil,redskab,6
verdict,dom,6
vessel,fartøj,6
waiter,tjeneren,6
wallet,pung,6
waste,affald,6
watchmaker,urmager,6
wealth,rigdom,6
weeder,strigler,6
woman,kvinde,6
women,kvinder,6
zipper,lynlås,6
accordion,harmonika,7
act,handling,7
advice,rådgivning,7
afternoon,eftermiddag,7
afterthought,eftertanke,7
agreement,aftale,7
anteater,myresluger,7
apparel,tøj,7
ashtray,askebæger,7
attempt,forsøg,7
attic,loftsrum,7
author,forfatter,7
basement,kælder,7
beauty,skønhed,7
behavior,adfærd,7
believe,tror,7
bestseller,bedst sælgende,7
blizzard,snestorm,7
boundary,grænse,7
brace,tandbøjle,7
cabbage,kål,7
caravan,campingvogn,7
carpenter,tømrer,7
carriage,vogn,7
case,tilfælde,7
cemetery,kirkegård,7
cherry,kirsebær,7
chicken,kylling,7
china,porcelæn,7
cloakroom,garderobe,7
clutch,kobling,7
cockroach,kakerlak,7
cooking,madlavning,7
cord,ledning,7
cowbell,koklokke,7
creator,skaberen,7
cucumber,agurk,7
cupboard,skab,7
defense,forsvar,7
deficit,underskud,7
dentist,tandlæge,7
description,beskrivelse,7
diaphragm,membran,7
disease,sygdom,7
dish,parabol,7
dogsled,hundeslæde,7
dresser,kommode,7
driver,chauffør,7
driving,kørsel,7
faucet,vandhane,7
ferryboat,færge,7
forecast,prognose,7
forehead,pande,7
fortnight,fjorten dage,7
foxglove,fingerbøl,7
freighter,fragtskib,7
glider,svævefly,7
grandson,barnebarn,7
greece,grækenland,7
haircut,klipning,7
hallway,entre,7
headlight,forlygte,7
health,sundhed,7
hydrogen,brint,7
increase,øge,7
invoice,faktura,7
language,sprog,7
lawyer,advokat,7
lettuce,salat,7
library,bibliotek,7
lightning,lyn,7
liquor,spiritus,7
love,kærlighed,7
lunch,frokost,7
maid,stuepige,7
mistake,fejl,7
mosquito,myg,7
mustard,sennep,7
newsprint,avispapir,7
oatmeal,havregrød,7
parent,forælder,7
party,selskab,7
payment,betaling,7
pest,skadedyr,7
plate,tallerken,7
porch,våbenhus,7
preface,forord,7
pressure,tryk,7
processing,behandling,7
purchase,købe,7
queen,dronning,7
quill,fjerpen,7
railway,jernbane,7
raincoat,regnfrakke,7
regret,fortryde,7
replace,udskifte,7
roadway,vejbane,7
schedule,køreplan,7
science,videnskab,7
screwdriver,skruetrækker,7
seashore,kysten,7
security,sikkerhed,7
semicircle,halvcirkel,7
servant,Tjener,7
shallot,skalotteløg,7
size,størrelse,7
skirt,nederdel,7
slash,skråstreg,7
slope,hældning,7
square,firkantet,7
squirrel,egern,7
stamp,frimærke,7
step-aunt,trin-tante,7
step-daughter,trin-datter,7
step-father,trin-far,7
submarine,ubåd,7
substance,stof,7
sunflower,solsikke,7
swim,svømmetur,7
tadpole,haletudse,7
tailor,skrædder,7
television,fjernsyn,7
timpani,pauker,7
truck,lastbil,7
tub,badekar,7
tugboat,bugserbåd,7
twilight,tusmørke,7
vacation,ferie,7
vault,hvælving,7
vermicelli,krymmel,7
vulture,grib,7
waitress,servitrice,7
wilderness,vildmark,7
work,arbejde,7
wrench,skruenøgle,7
wrist,håndled,7
airmail,luftpost,8
airport,lufthavn,8
alloy,legering,8
amusement,morskab,8
appendix,bilag,8
armchair,lænestol,8
attraction,tiltrækning,8
backbone,rygrad,8
badger,grævling,8
bathroom,badeværelse,8
birthday,fødselsdag,8
breakfast,morgenmad,8
bugle,signalhorn,8
candle,stearinlys,8
cardboard,pap,8
carnation,nellike,8
cherries,kirsebær,8
cloudy,overskyet,8
condition,tilstand,8
cormorant,skarv,8
crayon,farveblyant,8
creature,væsen,8
crime,kriminalitet,8
currency,valuta,8
daffodil,påskelilje,8
decision,beslutning,8
decrease,formindske,8
difference,forskel,8
dipstick,oliepinden,8
drizzle,støvregn,8
dungeon,fangekælder,8
edger,kantskærer,8
editorial,redaktionelle,8
eggplant,aubergine,8
equipment,udstyr,8
exchange,udveksling,8
fireplace,pejs,8
fountain,springvand,8
fridge,køleskab,8
furniture,møbler,8
good-bye,farvel,8
headline,overskrift,8
hood,motorhjelm,8
innocent,uskyldig,8
insurance,forsikring,8
intestine,tarm,8
jam,syltetøj,8
keyboard,tastatur,8
knowledge,viden,8
ladybug,mariehøne,8
lathe,drejebænk,8
locket,medaljon,8
mercury,kviksølv,8
microwave,mikrobølgeovn,8
mountain,bjerg,8
moustache,overskæg,8
newsstand,aviskiosk,8
nitrogen,kvælstof,8
orange,appelsin,8
patio,gårdhave,8
plain,almindeligt,8
playground,legeplads,8
pollution,forurening,8
population,befolkning,8
potato,kartoffel,8
property,ejendom,8
pruner,beskæreren,8
ptarmigan,ryper,8
quiver,pilekogger,8
random,tilfældig,8
range,rækkevidde,8
receipt,kvittering,8
reward,belønning,8
rhinoceros,næsehorn,8
riverbed,flodleje,8
seaplane,vandflyver,8
shingle,rullesten,8
shrine,helligdom,8
sideboard,skænk,8
sidewalk,fortovet,8
sister-in-law,svigerinde,8
skill,dygtighed,8
statement,erklæring,8
step-uncle,trin-onkel,8
stool,afføring,8
streetcar,sporvogn,8
supply,levering,8
teaching,undervisning,8
territory,område,8
thunderstorm,tordenvejr,8
toothbrush,tandbørste,8
tortoise,Skildpade,8
treatment,behandling,8
trunk,bagagerum,8
tv,fjernsyn,8
twine,sejlgarn,8
vegetable,grøntsag,8
vise,skruestik,8
visitor,besøgende,8
wholesaler,grossist,8
addition,Derudover,9
advantage,fordel,9
aftermath,kølvandet,9
apartment,lejlighed,9
archer,bueskytte,9
armadillo,bæltedyr,9
atm,Pengeautomat,9
authority,myndighed,9
bedroom,soveværelse,9
blinker,havarilys,9
blowgun,blæsepistol,9
burglar,indbrudstyv,9
capricorn,Stenbukken,9
caterpillar,larve,9
century,århundrede,9
christmas,jul,9
clerk,ekspedient,9
cobweb,spindelvæv,9
comic,tegneserie,9
committee,udvalg,9
competitor,konkurrent,9
composition,sammensætning,9
connection,tilslutning,9
cuticle,neglebånd,9
department,afdeling,9
desk,skrivebord,9
development,udvikling,9
dictionary,ordbog,9
discovery,opdagelse,9
drawbridge,vindebro,9
drill,boremaskine,9
dryer,tørretumbler,9
earthquake,jordskælv,9
education,uddannelse,9
employee,medarbejder,9
employer,arbejdsgiver,9
exclamation,udråbstegn,9
explanation,forklaring,9
eyelash,øjenvipper,9
fertilizer,gødning,9
fiberglass,glasfiber,9
forgery,forfalskning,9
fragrance,duft,9
frown,panderynken,9
fuel,brændstof,9
girdle,hofteholder,9
gliding,svæveflyvning,9
grandfather,bedstefar,9
grandmother,bedstemor,9
improvement,forbedring,9
invention,opfindelse,9
inventory,opgørelse,9
jellyfish,vandmænd,9
join,tilslutte,9
kettledrum,pauke,9
legal,juridiske,9
mailbox,postkasse,9
memory,hukommelse,9
millennium,årtusinde,9
motion,bevægelse,9
notify,underrette,9
odometer,kilometertæller,9
pantry,spisekammer,9
pastry,wienerbrød,9
pedestrian,fodgænger,9
physician,læge,9
pleasure,fornøjelse,9
plywood,krydsfiner,9
punishment,straf,9
question,spørgsmål,9
recess,fordybning,9
request,anmodning,9
resolution,opløsning,9
sagittarius,Skytten,9
scallion,forårsløg,9
selection,udvalg,9
squid,blæksprutte,9
suggestion,forslag,9
surprise,overraskelse,9
tabletop,bordplade,9
turnover,omsætning,9
turtle,skildpadde,9
windscreen,forrude,9
windshield,forrude,9
wren,gærdesmutte,9
accountant,revisor,10
actor,skuespiller,10
advertisement,reklame,10
approval,godkendelse,10
beautician,kosmetolog,10
calculator,lommeregner,10
caption,billedtekst,10
cartoon,tegneserie,10
cauliflower,blomkål,10
caution,forsigtighed,10
check,kontrollere,10
cheque,kontrollere,10
circulation,omløb,10
columnist,klummeskribent,10
community,fællesskab,10
company,Virksomheden,10
comparison,sammenligning,10
competition,konkurrence,10
craftsman,håndværker,10
custard,cremebudding,10
destruction,ødelæggelse,10
digestion,fordøjelse,10
distribution,fordeling,10
environment,miljø,10
exhaust,udstødning,10
father-in-law,svigerfar,10
hacksaw,nedstryger,10
halibut,helleflynder,10
hardboard,fiberplader,10
imprisonment,fængsling,10
justice,retfærdighed,10
laborer,arbejdsmand,10
nurse,sygeplejerske,10
order,bestilling,10
permission,tilladelse,10
plasterboard,gipsplader,10
porcupine,hulepindsvin,10
possibility,mulighed,10
promotion,forfremmelse,10
raft,tømmerflåde,10
scarf,halstørklæde,10
signature,underskrift,10
start,begyndelse,10
tablecloth,dug,10
washer,spændeskive,10
acknowledgment,bekræftelse,11
apology,undskyldning,11
attention,opmærksomhed,11
brother-in-law,svoger,11
college,læreanstalt,11
confirmation,bekræftelse,11
disadvantage,ulempe,11
enquiry,forespørgsel,11
granddaughter,barnebarn,11
hippopotamus,flodhest,11
humidity,luftfugtighed,11
mother-in-law,svigermor,11
occupation,beskæftigelse,11
pancreas,bugspytkirtel,11
panty,trusseindlæg,11
pantyhose,strømpebukser,11
refrigerator,køleskab,11
scarecrow,fugleskræmsel,11
single,enkeltværelse,11
study,undersøgelse,11
tights,strømpebukser,11
veterinarian,dyrlæge,11
authorisation,tilladelse,12
authorization,tilladelse,12
citizenship,statsborgerskab,12
dashboard,instrumentbræt,12
dredger,opmudringsfartøj,12
examination,undersøgelse,12
offence,lovovertrædelse,12
pediatrician,børnelæge,12
precipitation,nedbør,12
responsibility,ansvar,12
feedback,tilbagemeldinger,13
flood,oversvømmelse,13
magician,tryllekunstner,13
mall,indkøbscenter,13
ophthalmologist,øjenlæge,13
prosecution,retsforfølgning,13
step-grandfather,trin-bedstefar,13
step-grandmother,trin-bedstemor,13
subway,undergrundsbane,13
withdrawal,tilbagetrækning,13
actress,skuespillerinde,14
great-grandfather,oldefar,14
great-grandmother,oldemor,14
pansy,stedmoderblomst,14
tachometer,omdrejningstæller,14
dugout,udskiftningsbænken,16
octopus,ottearmet blæksprutte,17
locust,johannesbrødkernemel,18
unitedkingdom,Det Forenede Kongerige,18
